,File_ID_or,File_ID,Site_ID,Set,Replicate,Label,Nt_Locs_Gr,Mass_Center_X,Mass_Center_Y,GFP_Center_X,GFP_Center_Y,Tau_Center_X,Tau_Center_Y,R_Raw,R_2nd,R_w,R_Tau,Sigma_Tau,Inner_Radius_Tau,z1_Tau,z2_Tau,N_Locs,Compact,Expanded,Pred
20,4,4,70,Sec18_AA,0,Sec18_AA_Rep0,66.0,18584.40357143,38621.52017857,18565.38,38626.99,1.52700351,6.73361685,68.9553264760836,66.18498619352853,62.42555963362889,46.73189476298274,12.933042119005153,24.400268742740945,0.1945992755741505,0.2763132378687,56,0.0063541356934454,0.9936458643065548,Expanded
21,4,4,71,Sec18_AA,0,Sec18_AA_Rep0,40.0,29237.07230769,54603.82384615,29230.39,54622.41,-11.30810145,7.89114229,69.57146095754734,65.41747395317411,57.16993850102652,48.71892906838521,16.543234481891652,24.99680782565611,0.2527201000854158,0.0308586942192146,39,0.0076282147303742,0.9923717852696252,Expanded
22,4,4,72,Sec18_AA,0,Sec18_AA_Rep0,35.0,24296.06028571,59632.434,24329.26,59674.7,-3.1966941,4.1163339,39.2813677928862,39.2813677928862,44.57932008692572,28.538064888339683,11.430523127231268,10.613810978194676,0.1921855713169399,0.2264848782502855,35,0.9864930595070917,0.0135069404929084,Compact
23,4,4,73,Sec18_AA,0,Sec18_AA_Rep0,88.0,30438.37907895,52534.66868421,30431.11,52521.11,-4.55241548,0.0076622,61.3988588754434,59.95970175522467,58.61331827101271,43.069627678585206,13.45613097411475,21.28945109531643,0.1299613590396493,0.1132773533145614,76,0.009636538722968,0.9903634612770322,Expanded
24,4,4,74,Sec18_AA,0,Sec18_AA_Rep0,58.0,37854.29862069,45249.61534483,37829.96,45247.02,3.13855484,-11.56932233,69.62380411654293,69.62380411654293,64.12979492446955,51.15565283535533,20.73390469493317,26.209130929017046,0.2700423512286555,0.0681395793033819,58,0.0125147056096878,0.9874852943903116,Expanded
25,4,4,75,Sec18_AA,0,Sec18_AA_Rep0,93.0,39160.60011628,40885.51569767,39188.95,40883.04,3.39776889,-12.3318137,79.46698966074088,79.46698966074088,79.02029065217395,58.18555220893773,19.157345087099635,29.81654829625511,0.1798753812677988,0.284648680112151,86,0.0062137147425038,0.9937862852574962,Expanded
26,4,4,76,Sec18_AA,0,Sec18_AA_Rep0,70.0,16587.78367647,57721.66617647,16577.88,57733.91,-10.86982068,-13.12735833,79.44762722463983,76.82317179674811,78.22384760944452,55.86870587286593,27.446383038537714,12.623963013181877,0.3079602488375356,0.1744166822165227,68,0.1041296618702377,0.8958703381297621,Expanded
27,4,4,77,Sec18_AA,0,Sec18_AA_Rep0,63.0,19972.33327869,48304.81934426,19993.01,48332.26,8.49192252,-16.51815075,74.30578717608792,74.30578717608792,64.1863760765848,56.231462388752576,17.656128641654107,27.741602190159814,0.3487494018673229,0.2406140110899199,61,0.0053502509257099,0.9946497490742904,Expanded
28,4,4,78,Sec18_AA,0,Sec18_AA_Rep0,48.0,29316.71326087,57447.26521739,29334.79,57493.03,-12.49425723,5.50144268,66.30806840625111,62.59870538997457,61.8122755765404,46.75101053920415,17.123960829068878,25.14126411080649,0.3403434920921947,0.3776319633101923,46,0.0061944925875745,0.9938055074124252,Expanded
29,4,4,64,Sec18_AA,0,Sec18_AA_Rep0,57.0,38077.47777778,48474.8537037,38071.48,48477.1,-5.47537591,2.49925004,74.46732970175408,71.95252946335933,65.00562929324254,50.35896777609244,17.978056361067466,22.033298434652306,0.1518368245365235,0.1844599799585544,54,0.0054735351253033,0.9945264648746972,Expanded
30,4,4,47,Sec18_AA,0,Sec18_AA_Rep0,33.0,32706.00651163,56143.54139535,32675.14,56155.9,-7.34346691,-0.4186706,65.94444701593584,62.25910756469035,55.6420673822664,43.15472593836172,16.608846154160254,15.375580057834618,0.1376951153126236,0.1934312550590497,43,0.0426632889849592,0.9573367110150406,Expanded
31,4,4,60,Sec18_AA,0,Sec18_AA_Rep0,92.0,16541.43046512,48215.60918605,16566.96,48243.96,-3.40641029,-12.05009485,68.5000145584365,66.40792349543176,63.33887643871872,48.38958129795011,17.883168915534426,23.245113880108235,0.2791810933309129,0.2843403282791771,86,0.005150550786919,0.9948494492130808,Expanded
32,4,4,44,Sec18_AA,0,Sec18_AA_Rep0,79.0,18446.05140625,39160.06640625,18466.06,39186.78,-8.57216823,-6.36523148,75.90224134617357,72.61827543952374,82.52733565333524,52.95767697043024,19.979493366307224,27.73617269767396,0.1930136491050838,0.2157767410138566,64,0.0068611471679052,0.9931388528320948,Expanded
33,4,4,2,Sec18_AA,0,Sec18_AA_Rep0,56.0,18024.86368421,49491.55210526,18027.94,49495.0,-8.65516522,-1.70970209,79.2658073316437,79.2658073316437,71.55838365860784,55.76273494519716,18.2413780261468,26.940397951545947,0.1798258957633088,0.191636035581858,57,0.0047606706425957,0.9952393293574048,Expanded
34,4,4,45,Sec18_AA,0,Sec18_AA_Rep0,55.0,35617.41290909,42484.40236364,35616.22,42474.22,-3.68514269,-4.5712438,78.23825166598523,75.47020949287997,73.20771308971568,51.04374015135058,17.685394773194336,24.696695754255384,0.131977497830951,0.2430803023260302,55,0.0049711982864521,0.9950288017135478,Expanded
